Date,Title,0,0 (0 bps),1 (25 bps),10 (250 bps),11 (275 bps),12+ (300+ bps),2 (50 bps),25 bps decrease,25+ bps increase,3 (75 bps),4 (100 bps),5 (125 bps),50 bps decrease,50+ bps decrease,6 (150 bps),7 (175 bps),75+ bps decrease,8 (200 bps),8 or more (200+ bps),9 (225 bps),Arthur Laffer,Bill Pulte,Chamath Palihapitiya,Chris Waller,Christopher Waller,Cut-Pause-Cut,Cut–Cut–Cut,Cut–Cut–Pause,Cut–Pause–Cut,Cut–Pause–Pause,David Malpass,David Zervos,Elon Musk,Howard Lutnick,James Bullard,Janet Yellen,Jerome Powell,Judy Shelton,Kevin Hassett,Kevin Warsh,Larry Kudlow,Larry Lindsey,Lorie K. Logan,Marc Sumerlin,Michelle Bowman,No Change,No announcement by December 31,No change,No one nominated before 2027,Other,Pause–Cut–Cut,Pause–Cut–Pause,Philip Jefferson,Price,Rick Rieder,Roger W. Ferguson Jr.,Ron Paul,Scott Bessent,Stephen Miran
2025-01-05,How many Fed rate cuts in 2025,0.105,,0.155,,,,0.265,,,0.215,0.125,0.037,,,0.026,0.0315,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,Fed decision in March2025,,,,,,,,0.355,0.01,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,,,,,,,,,,,,,
2025-01-06,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-01-06,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-06,How many Fed rate cuts in 2025,0.095,,0.155,,,,0.265,,,0.215,0.125,0.038,,,0.0275,0.0225,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,Fed decision in March2025,,,,,,,,0.32,0.0095,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,,,,,,,,,,,,,
2025-01-07,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-07,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,,,,,
2025-01-07,How many Fed rate cuts in 2025,0.125,,0.165,,,,0.265,,,0.195,0.115,0.031,,,0.025,0.032,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,Fed decision in March2025,,,,,,,,0.31,0.0115,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,
2025-01-08,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-08,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,
2025-01-08,How many Fed rate cuts in 2025,0.115,,0.195,,,,0.265,,,0.175,0.12,0.033,,,0.0255,0.023,,,0.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09,Fed decision in March2025,,,,,,,,0.335,0.0105,,,,,0.0185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,,,,,,,,,,,,,
2025-01-09,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-09,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-09,How many Fed rate cuts in 2025,0.125,,0.195,,,,0.255,,,0.175,0.125,0.029,,,0.026,0.021,,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,Fed decision in March2025,,,,,,,,0.345,0.011,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,,,,,,,,,,,,,
2025-01-10,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-10,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,
2025-01-10,How many Fed rate cuts in 2025,0.115,,0.195,,,,0.245,,,0.185,0.135,0.032,,,0.023,0.0205,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11,Fed decision in March2025,,,,,,,,0.225,0.0165,,,,,0.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,
2025-01-11,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-11,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,,
2025-01-11,How many Fed rate cuts in 2025,0.185,,0.245,,,,0.185,,,0.155,0.115,0.031,,,0.0255,0.026,,,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12,Fed decision in March2025,,,,,,,,0.225,0.0185,,,,,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,,,,,,,,,,,
2025-01-12,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-12,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,,
2025-01-12,How many Fed rate cuts in 2025,0.19,,0.275,,,,0.2,,,0.135,0.095,0.033,,,0.0215,0.0235,,,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,Fed decision in March2025,,,,,,,,0.215,0.0235,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,
2025-01-13,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-13,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,
2025-01-13,How many Fed rate cuts in 2025,0.165,,0.275,,,,0.21,,,0.135,0.095,0.049,,,0.0255,0.023,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,Fed decision in March2025,,,,,,,,0.175,0.0235,,,,,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,
2025-01-14,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-01-14,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-14,How many Fed rate cuts in 2025,0.245,,0.285,,,,0.215,,,0.095,0.085,0.028,,,0.02,0.017,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,Fed decision in March2025,,,,,,,,0.175,0.0265,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,,,,,,,,,,,,,
2025-01-15,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-15,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-15,How many Fed rate cuts in 2025,0.225,,0.275,,,,0.205,,,0.115,0.085,0.026,,,0.0195,0.014,,,0.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,Fed decision in March2025,,,,,,,,0.25,0.0125,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,
2025-01-16,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-16,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,,
2025-01-16,How many Fed rate cuts in 2025,0.205,,0.255,,,,0.21,,,0.135,0.075,0.029,,,0.0205,0.0265,,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,Fed decision in March2025,,,,,,,,0.255,0.009,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,,,
2025-01-17,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-17,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,,,,,
2025-01-17,How many Fed rate cuts in 2025,0.165,,0.235,,,,0.225,,,0.155,0.075,0.045,,,0.0265,0.03,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,Fed decision in March2025,,,,,,,,0.225,0.012,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,,
2025-01-18,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-18,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,,,,
2025-01-18,How many Fed rate cuts in 2025,0.155,,0.235,,,,0.235,,,0.15,0.08,0.041,,,0.035,0.027,,,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-19,Fed decision in March2025,,,,,,,,0.225,0.011,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,,,
2025-01-19,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-19,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,,,,
2025-01-19,How many Fed rate cuts in 2025,0.155,,0.235,,,,0.235,,,0.155,0.075,0.04,,,0.025,0.029,,,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,Fed decision in March2025,,,,,,,,0.225,0.0145,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,
2025-01-20,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,
2025-01-20,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,
2025-01-20,How many Fed rate cuts in 2025,0.145,,0.235,,,,0.235,,,0.145,0.065,0.04,,,0.027,0.0275,,,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,Fed decision in March2025,,,,,,,,0.235,0.014,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,,,,,,,,,,,
2025-01-21,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,
2025-01-21,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-21,How many Fed rate cuts in 2025,0.13,,0.235,,,,0.235,,,0.145,0.085,0.0465,,,0.0325,0.0275,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,Fed decision in March2025,,,,,,,,0.205,0.014,,,,,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,
2025-01-22,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-22,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-22,How many Fed rate cuts in 2025,0.13,,0.245,,,,0.235,,,0.145,0.085,0.0465,,,0.0235,0.025,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,Fed decision in March2025,,,,,,,,0.205,0.0125,,,,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,,,,,,,,,
2025-01-23,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-23,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-01-23,How many Fed rate cuts in 2025,0.155,,0.235,,,,0.23,,,0.165,0.085,0.0455,,,0.024,0.019,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,Fed decision in March2025,,,,,,,,0.25,0.0105,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,
2025-01-24,Fed decision in May,,,,,,,,0.35,0.03,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,
2025-01-24,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-01-24,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,
2025-01-24,How many Fed rate cuts in 2025,0.145,,0.235,,,,0.24,,,0.165,0.09,0.047,,,0.0215,0.019,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-25,Fed decision in March2025,,,,,,,,0.245,0.011,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,,
2025-01-25,Fed decision in May,,,,,,,,0.345,0.017,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,,,,
2025-01-25,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,
2025-01-25,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,
2025-01-25,How many Fed rate cuts in 2025,0.145,,0.225,,,,0.235,,,0.155,0.095,0.058,,,0.0225,0.018,,,0.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-26,Fed decision in March2025,,,,,,,,0.25,0.01,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,
2025-01-26,Fed decision in May,,,,,,,,0.345,0.017,,,,,0.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,,,,
2025-01-26,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,
2025-01-26,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,
2025-01-26,How many Fed rate cuts in 2025,0.145,,0.215,,,,0.225,,,0.17,0.105,0.046,,,0.022,0.0205,,,0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,Fed decision in March2025,,,,,,,,0.255,0.0095,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,
2025-01-27,Fed decision in May,,,,,,,,0.345,0.0265,,,,,0.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,,,,
2025-01-27,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-27,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,,,,,
2025-01-27,How many Fed rate cuts in 2025,0.145,,0.205,,,,0.245,,,0.175,0.105,0.053,,,0.024,0.019,,,0.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,Fed decision in March2025,,,,,,,,0.285,0.01,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,,,
2025-01-28,Fed decision in May,,,,,,,,0.325,0.0215,,,,,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,
2025-01-28,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-28,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-28,How many Fed rate cuts in 2025,0.095,,0.205,,,,0.255,,,0.18,0.12,0.056,,,0.0245,0.021,,,0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,Fed decision in March2025,,,,,,,,0.285,0.0125,,,,,0.0185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,,,,,,,,,,,,,
2025-01-29,Fed decision in May,,,,,,,,0.305,0.0175,,,,,0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655,,,,,,,,,,,
2025-01-29,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-29,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-01-29,How many Fed rate cuts in 2025,0.105,,0.195,,,,0.255,,,0.165,0.115,0.074,,,0.029,0.023,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,Fed decision in March2025,,,,,,,,0.185,0.013,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785,,,,,,,,,,,,,
2025-01-30,Fed decision in May,,,,,,,,0.25,0.016,,,,,0.0265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,
2025-01-30,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-30,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
2025-01-30,How many Fed rate cuts in 2025,0.145,,0.195,,,,0.245,,,0.145,0.125,0.0555,,,0.034,0.022,,,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,
2025-01-31,Fed decision in March2025,,,,,,,,0.145,0.0105,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,
2025-01-31,Fed decision in May,,,,,,,,0.25,0.0175,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,
2025-01-31,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-01-31,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,
2025-01-31,How many Fed rate cuts in 2025,0.135,,0.215,,,,0.245,,,0.15,0.105,0.0405,,,0.0245,0.0215,,,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,
2025-02-01,Fed decision in March2025,,,,,,,,0.135,0.008,,,,,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,,,
2025-02-01,Fed decision in May,,,,,,,,0.245,0.0175,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,
2025-02-01,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-01,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,
2025-02-01,How many Fed rate cuts in 2025,0.135,,0.225,,,,0.25,,,0.15,0.105,0.0445,,,0.025,0.0225,,,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,
2025-02-02,Fed decision in March2025,,,,,,,,0.125,0.009,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865,,,,,,,,,,,,,
2025-02-02,Fed decision in May,,,,,,,,0.245,0.018,,,,,0.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,
2025-02-02,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-02,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,,,,,
2025-02-02,How many Fed rate cuts in 2025,0.135,,0.225,,,,0.245,,,0.155,0.115,0.0485,,,0.0255,0.0215,,,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,
2025-02-03,Fed decision in March2025,,,,,,,,0.115,0.012,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865,,,,,,,,,,,,,
2025-02-03,Fed decision in May,,,,,,,,0.23,0.019,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,,
2025-02-03,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-03,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-02-03,How many Fed rate cuts in 2025,0.145,,0.235,,,,0.235,,,0.155,0.095,0.058,,,0.022,0.0205,,,0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,
2025-02-04,Fed decision in March2025,,,,,,,,0.135,0.0105,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,,,
2025-02-04,Fed decision in May,,,,,,,,0.23,0.0265,,,,,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,
2025-02-04,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-04,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,
2025-02-04,How many Fed rate cuts in 2025,0.155,,0.235,,,,0.225,,,0.155,0.105,0.0525,,,0.021,0.019,,,0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,
2025-02-05,Fed decision in March2025,,,,,,,,0.135,0.0085,,,,,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,,,
2025-02-05,Fed decision in May,,,,,,,,0.225,0.022,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.695,,,,,,,,,,,
2025-02-05,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-05,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
2025-02-05,How many Fed rate cuts in 2025,0.155,,0.225,,,,0.23,,,0.155,0.105,0.0565,,,0.025,0.02,,,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,,,,,
2025-02-06,Fed decision in March2025,,,,,,,,0.135,0.008,,,,,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,,,
2025-02-06,Fed decision in May,,,,,,,,0.255,0.022,,,,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,
2025-02-06,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-02-06,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
